ano_campeonato,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,penalti,gols_penalti_mandante,gols_penalti_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,pontos_mandante,pontos_visitante,mandante_venceu,visitante_venceu,empate_flag
2021,2021-05-08,21:30:00,Quartas De Final ,Jogos De Ida,Estádio Jornalista Mário Filho,Anderson Daronco,0,82238.0,Fluminense,Atlético-MG,Marcão,Cuca,16900000.0,50500000.0,27.5,27.7,1,2,1.0,2.0,0,,,5.0,4.0,12.0,18.0,18.0,11.0,1.0,2.0,1.0,6.0,7.0,9.0,3.0,5.0,visitante,0,3,0,1,0
2021,2021-05-08,21:30:00,Semi-Finais ,Jogos De Volta,Estádio Governador Plácido Castelo,,9518,60326.0,Fortaleza,Atlético-MG,Juan Pablo Vojvoda,Cuca,10230000.0,46600000.0,28.8,28.7,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2021,2021-05-08,21:30:00,Semi-Finais ,Jogos De Volta,Estádio Jornalista Mário Filho,,31586,78838.0,Flamengo,Athletico-PR,Renato Portaluppi,Alberto Valentim,66250000.0,26500000.0,31.0,26.9,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2021,2021-05-08,21:30:00,Semi-Finais ,Jogos De Ida,Ligga Arena,Luiz Flávio de Oliveira (SP),9896,42372.0,Athletico-PR,Flamengo,Alberto Valentim,Renato Portaluppi,26500000.0,66450000.0,26.8,29.4,2,2,0.0,1.0,0,,,3.0,7.0,17.0,12.0,12.0,17.0,3.0,1.0,5.0,3.0,8.0,16.0,3.0,6.0,empate,1,1,0,0,1
2021,2021-05-08,21:30:00,Semi-Finais ,Jogos De Ida,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,18642,57018.0,Atlético-MG,Fortaleza,Cuca,Juan Pablo Vojvoda,51100000.0,12050000.0,29.0,28.2,4,0,3.0,0.0,0,,,6.0,7.0,9.0,14.0,14.0,9.0,3.0,5.0,2.0,2.0,21.0,8.0,7.0,3.0,mandante,3,0,1,0,0
2022,2022-01-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Mauro Sampaio,,823,16000.0,Icasa,Tombense,Sidney Moraes,Rafael Guanaes,75000.0,1100000.0,29.1,27.7,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-01-03,15:00:00,1ª Eliminatória,Jogo Único,Estádio Elcyr Resende de Mendonça,,1396,6000.0,Maricá FC,Guarani,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-01-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Governador João Castelo - Castelão,,1513,16500.0,Moto Club,Chapecoense,,,,,,,3,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-01-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Irmão Gino Maria Rossi,,6045,19000.0,Pouso Alegre,Paraná,Francisco Diá,Rodrigo Cascca,450000.0,600000.0,29.2,26.9,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-01-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Governador Antônio Mariz,,1400,5400.0,Sousa,Goiás,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-01-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal José María de Campos Maia,,4840,14534.0,Mirassol-SP,Grêmio,Eduardo Baptista,Roger Machado,3630000.0,14800000.0,26.7,27.1,3,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Maria de Lourdes Abadia,,0,5000.0,Ceilândia,Londrina-PR,Adelson de Almeida,Vinícius Eutrópio,100000.0,2430000.0,27.8,29.6,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Francisco Vasques,,422,6000.0,Tuna Luso,Novorizontino,,,,,,,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Aluízio Pinheiro Ferreira,,1050,7000.0,Porto Velho,Juventude,,,,,,,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-02-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Vereador Benedito Laurindo de Souza ou Estádio Dito ,,611,1208.0,Operário VG,Sampaio Corrêa,Bruno Saymon,João Brigatti,100000.0,1750000.0,26.7,29.6,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-02-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio José Olimpio da Rocha,,556,5281.0,Real Noroeste,Operário-PR,,,,,,,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Flamarion Vasconcelos,,2112,3000.0,São Raimundo-RR,Ceará SC,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-02-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Felipe Raulino,,891,4000.0,Altos,Sport Recife,Carlos Rabelo,Gustavo Florentín,225000.0,6550000.0,30.4,26.7,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,19:00:00,1ª Eliminatória,Jogo Único,Arena Acreana,,517,1600.0,Rio Branco-AC,Vila Nova FC,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-02-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Jonas Ferreira Duarte,,746,20000.0,Anápolis,Juazeirense,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-02-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Milton de Souza Corrêa,,0,20000.0,Trem,Paysandu,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-02-03,20:00:00,1ª Eliminatória,Jogo Único,Laerte Pais Coelho,,1208,5000.0,Costa Rica,ABC FC,Ito Roque,Moacir Júnior,50000.0,850000.0,29.6,27.3,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-02-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Luso Brasileiro,,2500,20000.0,Portuguesa-RJ,CRB,Toninho Andrade,Marcelo Cabo,150000.0,4050000.0,29.9,30.5,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-02-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Doutor Adhemar de Barros,,2673,20950.0,Ferroviária,Vasco da Gama,Elano,Zé Ricardo,1700000.0,9200000.0,27.9,28.2,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Zenor Pedrosa Rocha,,994,2000.0,Nova Venécia,Ferroviário,Cássio,Paulinho Kobayashi,175000.0,325000.0,25.9,27.7,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Engenheiro Luthero Lopes,,2993,7504.0,U. Rondonópolis,Atlético-GO,Odil Soares,Umberto Louzer,400000.0,9050000.0,28.6,27.5,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Maximino Porpino Filho,,293,5000.0,Castanhal,EC Vitória,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Manoel Dantas Barreto,,740,5000.0,Globo,Internacional,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Paulo Barreto de Menezes,,811,8000.0,Lagarto,Figueirense FC,,,,,,,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Zama Maciel,,2349,5000.0,UR Trabalhadore,Avaí FC,,,,,,,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Olímpico Regional Arnaldo Busatto,,7060,8000.0,FC Cascavel,Ponte Preta,Tcheco,Gilson Kleina,150000.0,5150000.0,29.6,26.3,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Dr. Rafael Seabra,,1637,2800.0,Tuntum,Volta Redonda,,,,,,,4,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Os Pioneiros,,2014,8000.0,Azuriz,Botafogo-SP,Fabiano Daitx,Leandro Zago,275000.0,1000000.0,25.0,26.5,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Municipal Coaracy da Mata Fonseca,,3297,7500.0,ASA,Cuiabá-MT,Renatinho Potiguar,Pintado,300000.0,9250000.0,31.2,30.0,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Estádio Cornélio de Barros,,474,12070.0,Salgueiro,Santos,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,19:00:00,1ª Eliminatória,Jogo Único,Altos da Glória,,941,3000.0,Glória,Brasil Pelotas,,,,,,,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,19:30:00,1ª Eliminatória,Jogo Único,Estádio Senador João Ribeiro,,1733,8000.0,Tocantinópolis,Náutico,,,,,,,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Municipal Antônio de Figueiredo Carneiro,,1102,16000.0,Atl. Alagoinhas,CSA,Agnaldo Liz,Mozart,25000.0,3230000.0,29.1,29.0,1,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Renato Cunha Lima,,5120,20000.0,Campinense-PB,São Paulo,Ranielle Ribeiro,Rogério Ceni,150000.0,29600000.0,27.3,26.9,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,20:30:00,1ª Eliminatória,Jogo Único,Estádio Estadual Lourival Baptista,,1472,14000.0,Sergipe,Cruzeiro,,,,,,,0,5,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,21:00:00,1ª Eliminatória,Jogo Único,Arena Acreana,,370,20000.0,Humaitá,Brasiliense,,,,,,,2,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Governador Alberto Tavares Silva,,0,44200.0,Fluminense-PI,Oeste,Marcelo Vilar,Fernando Marchiori,50000.0,200000.0,31.3,27.7,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-03-03,14:30:00,1ª Eliminatória,Jogo Único,Estádio Jânio Moraes,,903,1810.0,Nova Iguaçu,Criciúma EC,Carlos Vitor,Cláudio Tencati,100000.0,1580000.0,29.1,28.1,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-03-03,15:30:00,1ª Eliminatória,Jogo Único,Estádio Ismael Benigno,,1202,5000.0,São Raimundo-AM,Manaus FC,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-03-03,18:00:00,1ª Eliminatória,Jogo Único,Arena Cajueiro,,1300,4000.0,AD Bahia-BA,Coritiba FC,,,,,,,2,5,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-08-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Orlando Scarpelli,,6066,19908.0,Figueirense FC,Cuiabá-MT,Júnior Rocha,Pintado,500000.0,9250000.0,28.9,30.0,2,2,,,1,4.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-08-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Alberto Tavares Silva,,2991,44200.0,Fluminense-PI,Santos,,,,,,,1,1,,,1,5.0,6.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-09-03,18:00:00,2ª Eliminatória,Jogo Único,Os Pioneiros,,2889,8000.0,Azuriz,Mirassol-SP,Fabiano Daitx,Ivan Baitello,275000.0,5030000.0,25.0,25.4,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-09-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Adauto Moraes,,2,5018.0,Juazeirense,Vasco da Gama,,,,,,,1,1,,,1,5.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Municipal Irmão Gino Maria Rossi,,9453,19000.0,Pouso Alegre,Coritiba FC,Francisco Diá,Gustavo Morínigo,450000.0,9080000.0,28.5,30.3,1,1,,,1,3.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Aderbal Ramos da Silva,,5217,17800.0,Avaí FC,Ceilândia,Eduardo Barroca,Adelson de Almeida,5180000.0,100000.0,32.4,28.1,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-10-03,15:00:00,2ª Eliminatória,Jogo Único,Estádio Luso Brasileiro,,2247,5000.0,Portuguesa-RJ,Sampaio Corrêa,Toninho Andrade,João Brigatti,600000.0,1650000.0,30.2,28.9,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,16:30:00,2ª Eliminatória,Jogo Único,Estádio Governador Plácido Castelo,,14551,60326.0,Ceará SC,Tuna Luso,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,18:00:00,2ª Eliminatória,Jogo Único,Estádio Antonio Accioly,,2451,13000.0,Atlético-GO,Nova Venécia,Umberto Louzer,Cássio,8700000.0,200000.0,27.7,26.0,2,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Brinco de Ouro da Princesa,,2646,32453.0,Guarani,Vila Nova FC,Daniel Paulista,Higo Magalhães,3600000.0,3800000.0,26.6,29.9,2,2,,,1,2.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,15:00:00,2ª Eliminatória,Jogo Único,Estádio Maria Lamas Farache,,0,18017.0,ABC FC,Altos,Moacir Júnior,Carlos Rabelo,400000.0,100000.0,27.1,30.1,1,1,,,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,15:30:00,2ª Eliminatória,Jogo Único,Estádio Municipal Dr. Rafael Seabra,,2954,3029.0,Tuntum,Cruzeiro,,,,,,,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-10-03,18:00:00,2ª Eliminatória,Jogo Único,Estádio Municipal Nhozinho Santos,,2869,16500.0,Moto Club,Tombense,,,,,,,1,1,,,1,3.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,19:30:00,2ª Eliminatória,Jogo Único,Estádio Senador João Ribeiro,,2212,8000.0,Tocantinópolis,FC Cascavel,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,19:30:00,2ª Eliminatória,Jogo Único,Estádio Manoel Dantas Barreto,,501,5000.0,Globo,Brasiliense,,,,,,,1,1,,,1,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Cícero Pompeu de Toledo,,17644,72039.0,São Paulo,Manaus FC,Rogério Ceni,Evaristo Piza,23400000.0,400000.0,26.9,28.3,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Rei Pelé,,7563,20000.0,CSA,Paysandu,Mozart,Márcio Fernandes,3530000.0,850000.0,29.8,29.8,4,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,18:00:00,2ª Eliminatória,Jogo Único,Estádio José Olimpio da Rocha,,1995,5281.0,Real Noroeste,Juventude,Duzinho,Eduardo Baptista,200000.0,9300000.0,29.7,29.9,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Serra Dourada,,9984,14525.0,Goiás,Criciúma EC,Bruno Pivetti,Cláudio Tencati,7500000.0,1050000.0,28.3,27.3,1,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-03,20:30:00,2ª Eliminatória,Jogo Único,Estádio Manoel Barradas,,4095,35632.0,EC Vitória,Glória,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-01-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Governador Alberto Tavares Silva,,30360,20000.0,Altos,Flamengo,Francisco Diá,Paulo Sousa,300000.0,34300000.0,30.1,28.5,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-10-05,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,1898,25000.0,América-MG,CSA,Vagner Mancini,Mozart,8100000.0,2880000.0,29.8,30.4,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-10-05,20:30:00,3ª Eliminatória ,Jogos De Volta,Os Pioneiros,,6029,8000.0,Azuriz,EC Bahia,Fabiano Daitx,Guto Ferreira,175000.0,8400000.0,24.9,25.4,1,1,,,1,4.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-10-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Ligga Arena,,10984,42372.0,Athletico-PR,Tocantinópolis,,,,,,,4,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-11-05,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Municipal Jacy Scaff,,26000,35018.0,Juazeirense,Palmeiras,,,,,,,1,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-11-05,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Governador Plácido Castelo,,13305,60326.0,Ceará SC,Tombense,Dorival Júnior,Hemerson Maria,9650000.0,825000.0,28.5,26.3,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-11-05,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio General Sylvio Raulino de Oliveira,,13077,18230.0,Flamengo,Altos,Paulo Sousa,Francisco Diá,63800000.0,300000.0,26.3,30.2,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-11-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio do Governo do Estado de Goiás,,29631,50049.0,Vila Nova FC,Fluminense,Higo Magalhães,Fernando Diniz,4500000.0,34600000.0,29.5,29.5,0,2,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-11-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Neo Química Arena ,,35081,49205.0,Corinthians,Portuguesa-RJ,,,,,,,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-11-05,22:00:00,3ª Eliminatória ,Jogos De Volta,Arena Pantanal,,9156,42968.0,Cuiabá-MT,Atlético-GO,Luiz Fernando Iubel,Umberto Louzer,9350000.0,8300000.0,27.9,27.1,0,0,,,1,3.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
2022,2022-12-05,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Manoel Barradas,,2405,35632.0,EC Vitória,Fortaleza,Fabiano Soares,Juan Pablo Vojvoda,1750000.0,13050000.0,26.1,28.4,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Cícero Pompeu de Toledo,,14806,72039.0,São Paulo,Juventude,Rogério Ceni,Eduardo Baptista,26100000.0,8030000.0,28.0,27.5,2,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,19:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Raimundo Sampaio,,22158,23000.0,Cruzeiro,Remo,Paulo Pezzolano,Paulo Bonamigo,7700000.0,1500000.0,26.6,29.8,1,0,,,1,6.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Olímpico Nilton Santos,,18648,46931.0,Botafogo,Ceilândia,Luís Castro,Adelson de Almeida,32150000.0,100000.0,26.7,26.5,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Urbano Caldeira,,13692,20120.0,Santos,Coritiba FC,Fabián Bustos,Gustavo Morínigo,29700000.0,7650000.0,25.9,29.1,3,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,mandante,3,0,1,0,0
2022,2022-12-05,19:00:00,3ª Eliminatória ,Jogos De Volta,Estádio Estadual Kléber José de Andrade,,5675,21000.0,Brasiliense,Atlético-MG,,,,,,,0,1,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,21:30:00,3ª Eliminatória ,Jogos De Volta,Estádio Nabi Abi Chedid,,1668,13212.0,RB Bragantino,Goiás,Maurício Barbieri,Jair Ventura,45450000.0,6850000.0,22.9,28.9,0,1,,,1,8.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,18:00:00,3ª Eliminatória ,Jogos De Ida,Estádio Rei Pelé,,6483,20000.0,CSA,América-MG,Mozart,Vagner Mancini,2650000.0,10150000.0,30.1,31.3,0,3,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,visitante,0,3,0,1,0
2022,2022-12-05,18:30:00,3ª Eliminatória ,Jogos De Ida,Arena Fonte Nova,,12279,55000.0,EC Bahia,Azuriz,Guto Ferreira,Fabiano Daitx,8700000.0,425000.0,25.5,24.8,0,0,,,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,empate,1,1,0,0,1
